UID,DRUID,MRATID,DRUIDAREA,POSTALCODE,BLDADEN,BLDADEND0,BLDADEND1,BLDADEND2,BLDADEND3,BLDADEND4,BLDADEND5,BLDADEND6,BLDADEND7,BLDADEND8,BLDADEND9,BLDADEND10,BLDAGEMAX,BLDAGEMEA,BLDAGEMED,BLDAGEMIN,BLDAGESTD,BLDCNT,BLDDEN,BLDDEND0,BLDDEND1,BLDDEND2,BLDDEND3,BLDDEND4,BLDDEND5,BLDDEND6,BLDDEND7,BLDDEND8,BLDDEND9,BLDDEND10,BLDDENI,BLDHTMAX,BLDHTMEA,BLDHTMED,BLDHTMIN,BLDHTSTD,BLDP,CLPRD,CLPRD30CNT,CLPRD30P,CLPRD31CNT,CLPRD31P,CLPRD39CNT,CLPRD39P,CLPRDCNT,CLPRDP,CLPRDUKCNT,CLPRDUKP,CLTOT30CNT,CLTOT30P,CLTOT31CNT,CLTOT31P,CLTOT39CNT,CLTOT39P,CLTOTCNT,CLTOTP,CLTOTUKCNT,CLTOTUKP,FLDDGN,FLDDGNPROP,FLDP,GAWHC,GAWHC1,GAWHC2,GAWHC3,GAWHC4,GAWHC5,GAWHC6,GAWHC7,GAWHC8,GAWHC9,GDRAIN1VR,GDRAIN2R,GDRAIN3W,GDRAIN4MW,GDRAIN5I,GDRAIN6P,GDRAIN7VP,GWTRTB1YB,GWTRTB2YG,GWTRTB3YN,GWTRTB4YU,GWTRTB5NO,HBNKCDH,HBNKCDV,HBNKCH050,HBNKCH100,HBNKCH200,HBNKCH500,HBNKCH500P,HBNKCV05,HBNKCV10,HBNKCV20,HBNKCV20P,HBNKCVNEG,HBNKEDH,HBNKEDV,HBNKP,HCH050,HCH100,HCH200,HCH500,HCH500P,HSLWCDH,HSLWCDV,HSLWCH050,HSLWCH100,HSLWCH200,HSLWCH500,HSLWCH500P,HSLWCV05,HSLWCV10,HSLWCV20,HSLWCV20P,HSLWCVNEG,HSLWEDH,HSLWEDV,HSLWP,ICH050,ICH100,ICH200,ICH500,ICH500P,IOTHCDH,IOTHCDV,IOTHCH050,IOTHCH100,IOTHCH200,IOTHCH500,IOTHCH500P,IOTHCV05,IOTHCV10,IOTHCV20,IOTHCV20P,IOTHCVNEG,IOTHEDH,IOTHEDV,IOTHP,ISAPCDH,ISAPCDV,ISAPCH050,ISAPCH100,ISAPCH200,ISAPCH500,ISAPCH500P,ISAPCV05,ISAPCV10,ISAPCV20,ISAPCV20P,ISAPCVNEG,ISAPEDH,ISAPEDV,ISAPP,ISTPCDH,ISTPCDV,ISTPCH050,ISTPCH100,ISTPCH200,ISTPCH500,ISTPCH500P,ISTPCV05,ISTPCV10,ISTPCV20,ISTPCV20P,ISTPCVNEG,ISTPEDH,ISTPEDV,ISTPP,ITRECDH,ITRECDV,ITRECH050,ITRECH100,ITRECH200,ITRECH500,ITRECH500P,ITRECV05,ITRECV10,ITRECV20,ITRECV20P,ITRECVNEG,ITREEDH,ITREEDV,ITREP,L000,L001,L002,L020,L030,L032,L033,L034,L035,L036,L037,L038,L039,L040,L041,L042,L047,L049,L050,L051,L052,L053,L054,L055,L056,L057,L058,L059,L060,L061,L062,L063,L070,L110,L111,L120,L121,L130,L131,L140,L141,L150,L151,L160,L161,L170,L171,L180,L181,L190,L191,L200,L201,L202,L203,L204,L205,L206,L208,L209,L210,L211,L212,L213,L214,L215,L216,L217,L218,L219,L220,L222,L224,L225,L226,L227,L228,L230,L232,L233,L234,L236,L237,L238,L239,L240,L250,L252,L254,L256,L257,L258,L260,L262,L266,L270,L272,L273,L274,L275,L276,L280,L284,L285,L286,L287,L288,L300,L400,L401,L402,L403,L404,L405,L406,L407,L408,L409,L410,L412,L413,L414,L415,L416,L417,L418,L419,L420,L421,L424,L425,L426,L427,L429,L430,L431,L432,L433,L434,L435,L436,L437,L438,L440,L442,L443,L444,L445,L446,L447,L448,L449,L450,L452,L454,L456,L458,L460,L462,L464,L466,L468,L470,L472,L474,L476,L478,L480,L488,L490,L500,L505,L510,L515,L520,L525,L530,L540,L550,L560,L570,L580,L590,L600,L601,L610,L612,L614,L615,L620,L622,L623,L625,L630,L632,L634,L640,L642,L650,L652,L654,L660,L999,LBASEMENT,LMULTIFAM,LRESIDENT,MANCOMP,MANSANP,MANSTRP,MCH050,MCH100,MCH200,MCH500,MCH500P,MCULCDH,MCULCDV,MCULCH050,MCULCH100,MCULCH200,MCULCH500,MCULCH500P,MCULCV05,MCULCV10,MCULCV20,MCULCV20P,MCULCVNEG,MCULEDH,MCULEDV,MCULP,MDITCDH,MDITCDV,MDITCH050,MDITCH100,MDITCH200,MDITCH500,MDITCH500P,MDITCV05,MDITCV10,MDITCV20,MDITCV20P,MDITCVNEG,MDITEDH,MDITEDV,MDITP,MOTHCDH,MOTHCDV,MOTHCH050,MOTHCH100,MOTHCH200,MOTHCH500,MOTHCH500P,MOTHCV05,MOTHCV10,MOTHCV20,MOTHCV20P,MOTHCVNEG,MOTHEDH,MOTHEDV,MOTHP,OBWP,OICP,OLSP,OPIP,ORLP,PCLCNT,PCLDEN,PCLDEND0,PCLDEND1,PCLDEND2,PCLDEND3,PCLDEND4,PCLDEND5,PCLDEND6,PCLDEND7,PCLDEND8,PCLDEND9,PCLDEND10,PCLDENI,PCLP,RDDEN,RDDEND0,RDDEND1,RDDEND2,RDDEND3,RDDEND4,RDDEND5,RDDEND6,RDDEND7,RDDEND8,RDDEND9,RDDEND10,RDDENI,RDP,SAGE0,SAGE1,SAGE2,SAGE3,SAGE4,SAGE5,SAGECOM0,SAGECOM1,SAGECOM2,SAGECOM3,SAGECOM4,SAGECOM5,SAGECOMD0,SAGECOMD1,SAGECOMD2,SAGECOMD3,SAGECOMD4,SAGECOMD5,SAGECOMD6,SAGECOMD7,SAGECOMD8,SAGECOMD9,SAGECOMD10,SAGED0,SAGED1,SAGED2,SAGED3,SAGED4,SAGED5,SAGED6,SAGED7,SAGED8,SAGED9,SAGED10,SAGEOTH0,SAGEOTH1,SAGEOTH2,SAGEOTH3,SAGEOTH4,SAGEOTH5,SAGEOTHD0,SAGEOTHD1,SAGEOTHD2,SAGEOTHD3,SAGEOTHD4,SAGEOTHD5,SAGEOTHD6,SAGEOTHD7,SAGEOTHD8,SAGEOTHD9,SAGEOTHD10,SAGESAN0,SAGESAN1,SAGESAN2,SAGESAN3,SAGESAN4,SAGESAN5,SAGESAND0,SAGESAND1,SAGESAND2,SAGESAND3,SAGESAND4,SAGESAND5,SAGESAND6,SAGESAND7,SAGESAND8,SAGESAND9,SAGESAND10,SAGESTR0,SAGESTR1,SAGESTR2,SAGESTR3,SAGESTR4,SAGESTR5,SAGESTRD0,SAGESTRD1,SAGESTRD2,SAGESTRD3,SAGESTRD4,SAGESTRD5,SAGESTRD6,SAGESTRD7,SAGESTRD8,SAGESTRD9,SAGESTRD10,SCOMZERO,SDEN,SDENCOM,SDENCOMD10,SDEND10,SDENOTH,SDENOTHD10,SDENSAN,SDENSAND10,SDENSTR,SDENSTRD10,SDIA0,SDIA1,SDIA2,SDIA3,SDIA4,SDIA5,SDIA6,SDIACOM0,SDIACOM1,SDIACOM2,SDIACOM3,SDIACOM4,SDIACOM5,SDIACOM6,SDIACOMD0,SDIACOMD1,SDIACOMD2,SDIACOMD3,SDIACOMD4,SDIACOMD5,SDIACOMD6,SDIACOMD7,SDIACOMD8,SDIACOMD9,SDIACOMD10,SDIAD0,SDIAD1,SDIAD2,SDIAD3,SDIAD4,SDIAD5,SDIAD6,SDIAD7,SDIAD8,SDIAD9,SDIAD10,SDIAOTH0,SDIAOTH1,SDIAOTH2,SDIAOTH3,SDIAOTH4,SDIAOTH5,SDIAOTH6,SDIAOTHD0,SDIAOTHD1,SDIAOTHD2,SDIAOTHD3,SDIAOTHD4,SDIAOTHD5,SDIAOTHD6,SDIAOTHD7,SDIAOTHD8,SDIAOTHD9,SDIAOTHD10,SDIASAN0,SDIASAN1,SDIASAN2,SDIASAN3,SDIASAN4,SDIASAN5,SDIASAN6,SDIASAND0,SDIASAND1,SDIASAND2,SDIASAND3,SDIASAND4,SDIASAND5,SDIASAND6,SDIASAND7,SDIASAND8,SDIASAND9,SDIASAND10,SDIASTR0,SDIASTR1,SDIASTR2,SDIASTR3,SDIASTR4,SDIASTR5,SDIASTR6,SDIASTRD0,SDIASTRD1,SDIASTRD2,SDIASTRD3,SDIASTRD4,SDIASTRD5,SDIASTRD6,SDIASTRD7,SDIASTRD8,SDIASTRD9,SDIASTRD10,SLOP0,SLOP1,SLOP2,SLOP3,SLOP4,SLOP5,SLOPCOM0,SLOPCOM1,SLOPCOM2,SLOPCOM3,SLOPCOM4,SLOPCOM5,SLOPCOMD0,SLOPCOMD1,SLOPCOMD2,SLOPCOMD3,SLOPCOMD4,SLOPCOMD5,SLOPCOMD6,SLOPCOMD7,SLOPCOMD8,SLOPCOMD9,SLOPCOMD10,SLOPD0,SLOPD1,SLOPD2,SLOPD3,SLOPD4,SLOPD5,SLOPD6,SLOPD7,SLOPD8,SLOPD9,SLOPD10,SLOPOTH0,SLOPOTH1,SLOPOTH2,SLOPOTH3,SLOPOTH4,SLOPOTH5,SLOPOTHD0,SLOPOTHD1,SLOPOTHD2,SLOPOTHD3,SLOPOTHD4,SLOPOTHD5,SLOPOTHD6,SLOPOTHD7,SLOPOTHD8,SLOPOTHD9,SLOPOTHD10,SLOPSAN0,SLOPSAN1,SLOPSAN2,SLOPSAN3,SLOPSAN4,SLOPSAN5,SLOPSAND0,SLOPSAND1,SLOPSAND2,SLOPSAND3,SLOPSAND4,SLOPSAND5,SLOPSAND6,SLOPSAND7,SLOPSAND8,SLOPSAND9,SLOPSAND10,SLOPSTR0,SLOPSTR1,SLOPSTR2,SLOPSTR3,SLOPSTR4,SLOPSTR5,SLOPSTRD0,SLOPSTRD1,SLOPSTRD2,SLOPSTRD3,SLOPSTRD4,SLOPSTRD5,SLOPSTRD6,SLOPSTRD7,SLOPSTRD8,SLOPSTRD9,SLOPSTRD10,SPAGE0,SPAGE1,SPAGE2,SPAGE3,SPAGE4,SPAGE5,SPAGECOM0,SPAGECOM1,SPAGECOM2,SPAGECOM3,SPAGECOM4,SPAGECOM5,SPAGEOTH0,SPAGEOTH1,SPAGEOTH2,SPAGEOTH3,SPAGEOTH4,SPAGEOTH5,SPAGESAN0,SPAGESAN1,SPAGESAN2,SPAGESAN3,SPAGESAN4,SPAGESAN5,SPAGESTR0,SPAGESTR1,SPAGESTR2,SPAGESTR3,SPAGESTR4,SPAGESTR5,SPCOM,SPDIA0,SPDIA1,SPDIA2,SPDIA3,SPDIA4,SPDIA5,SPDIA6,SPDIACOM0,SPDIACOM1,SPDIACOM2,SPDIACOM3,SPDIACOM4,SPDIACOM5,SPDIACOM6,SPDIAOTH0,SPDIAOTH1,SPDIAOTH2,SPDIAOTH3,SPDIAOTH4,SPDIAOTH5,SPDIAOTH6,SPDIASAN0,SPDIASAN1,SPDIASAN2,SPDIASAN3,SPDIASAN4,SPDIASAN5,SPDIASAN6,SPDIASTR0,SPDIASTR1,SPDIASTR2,SPDIASTR3,SPDIASTR4,SPDIASTR5,SPDIASTR6,SPOTH,SPSAN,SPSEW,SPSLP0,SPSLP1,SPSLP2,SPSLP3,SPSLP4,SPSLP5,SPSLPCOM0,SPSLPCOM1,SPSLPCOM2,SPSLPCOM3,SPSLPCOM4,SPSLPCOM5,SPSLPOTH0,SPSLPOTH1,SPSLPOTH2,SPSLPOTH3,SPSLPOTH4,SPSLPOTH5,SPSLPSAN0,SPSLPSAN1,SPSLPSAN2,SPSLPSAN3,SPSLPSAN4,SPSLPSAN5,SPSLPSTR0,SPSLPSTR1,SPSLPSTR2,SPSLPSTR3,SPSLPSTR4,SPSLPSTR5,SPSTR,SSH1,SSH2,SSH3,SSH4,SSH5,SSH6,SSH7,SSH8,SSH9,SSH10,SSH11,SSH12,SSH13,SSH14,SSH15,SSH16,SSH17,SSH18,SSH19,SSH20,SSH21,SSH22,SSH23,SSH24,SSH25,T5_25MN,T5_25SD,T5_50MN,T5_50SD,T5_75MN,T5_75SD,T5_100MN,T5_100SD,T5_150MN,T5_150SD,T5_200MN,T5_200SD,T5_250MN,T5_250SD,T10_250MN,T10_250SD,T10_300MN,T10_300SD,T10_350MN,T10_350SD,T10_400MN,T10_400SD,T10_450MN,T10_450SD,T10_500MN,T10_500SD,T10_550MN,T10_550SD,T10_600MN,T10_600SD,T10_650MN,T10_650SD,T10_700MN,T10_700SD,T10_750MN,T10_750SD,T10_800MN,T10_800SD,T10_850MN,T10_850SD,T10_900MN,T10_900SD,T10_950MN,T10_950SD,T10_1000MN,T10_1000SD,T20_1000MN,T20_1000SD,T20_1100MN,T20_1100SD,T20_1200MN,T20_1200SD,T20_1300MN,T20_1300SD,T20_1400MN,T20_1400SD,T20_1500MN,T20_1500SD,T20_1600MN,T20_1600SD,T20_1700MN,T20_1700SD,T20_1800MN,T20_1800SD,T20_1900MN,T20_1900SD,T20_2000MN,T20_2000SD,TASPECT,TFLOWDIR,TMAX,TMEAN,TMIN,TROUGHNESS,TSD,TSLOPE,TTRI,WCH050,WCH100,WCH200,WCH500,WCH500P,WLAKCDH,WLAKCDV,WLAKCH050,WLAKCH100,WLAKCH200,WLAKCH500,WLAKCH500P,WLAKCV05,WLAKCV10,WLAKCV20,WLAKCV20P,WLAKCVNEG,WLAKEDH,WLAKEDV,WLAKP,WLLKCDH,WLLKCDV,WLLKCH050,WLLKCH100,WLLKCH200,WLLKCH500,WLLKCH500P,WLLKCV05,WLLKCV10,WLLKCV20,WLLKCV20P,WLLKCVNEG,WLLKEDH,WLLKEDV,WLLKP,WLRVCDH,WLRVCDV,WLRVCH050,WLRVCH100,WLRVCH200,WLRVCH500,WLRVCH500P,WLRVCV05,WLRVCV10,WLRVCV20,WLRVCV20P,WLRVCVNEG,WLRVEDH,WLRVEDV,WLRVP,WOCECDH,WOCECDV,WOCECH050,WOCECH100,WOCECH200,WOCECH500,WOCECH500P,WOCECV05,WOCECV10,WOCECV20,WOCECV20P,WOCECVNEG,WOCEEDH,WOCEEDV,WOCEP,WOTHCDH,WOTHCDV,WOTHCH050,WOTHCH100,WOTHCH200,WOTHCH500,WOTHCH500P,WOTHCV05,WOTHCV10,WOTHCV20,WOTHCV20P,WOTHCVNEG,WOTHEDH,WOTHEDV,WOTHP,WRESCDH,WRESCDV,WRESCH050,WRESCH100,WRESCH200,WRESCH500,WRESCH500P,WRESCV05,WRESCV10,WRESCV20,WRESCV20P,WRESCVNEG,WRESEDH,WRESEDV,WRESP,WRIVCDH,WRIVCDV,WRIVCH050,WRIVCH100,WRIVCH200,WRIVCH500,WRIVCH500P,WRIVCV05,WRIVCV10,WRIVCV20,WRIVCV20P,WRIVCVNEG,WRIVEDH,WRIVEDV,WRIVP,WSTRCDH,WSTRCDV,WSTRCH050,WSTRCH100,WSTRCH200,WSTRCH500,WSTRCH500P,WSTRCV05,WSTRCV10,WSTRCV20,WSTRCV20P,WSTRCVNEG,WSTREDH,WSTREDV,WSTRP,WWETCDH,WWETCDV,WWETCH050,WWETCH100,WWETCH200,WWETCH500,WWETCH500P,WWETCV05,WWETCV10,WWETCV20,WWETCV20P,WWETCVNEG,WWETEDH,WWETEDV,WWETP,SSH7_25,SPDIASTRC
106,110159637,000314,1450.37335333912,V3K5L1,0.152597684583461,0,1,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,1,0.000689477642220709,0,1,0,0,0,0,0,0,0,0,0,725.18667666956,-9999,-9999,-9999,-9999,-9999,1,60mon,0,1,0,1,0,0,2,1,0,0,1,1,1,1,0,0,2,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-73.1387920349,18.4839293256,0,0,0,1,0,0,0,0,1,0,-94.0226953891,17.2545821716,0,0,0,0,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-31.4107510821,15.5387159164,0,0,0,1,0,0,0,0,1,0,-55.7379912677,18.9969495033,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-9999,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,1,0.000689477642220709,0,1,0,0,0,0,0,0,0,0,0,725.18667666956,1,0.066233,0,1,0,0,0,0,0,0,0,0,0,15.0982809714182,1,0,0,0.0320881139426524,0.10360195866173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032088,0.030613,0,0,0,0.072988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729894240549767,0,0,0,0,0,0,0.072988,0,0,0,0,0,0,0,0,0.0320881139426524,0.030612534606753,0,0,0,0.032088,0,0.030613,0,0,0,0,0,0,0,0,0.135690072604382,0,0,2,0,0,0.072989424054977,1,0.0627006485494054,2,0,0.097921559314244,0.0377685132901381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09792,0,0,0,0,0,0.037769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729894240549767,0,0,0,0,0,0,0.072988,0,0,0,0,0,0,0,0,0,0,0.0249321352592672,0.0377685132901381,0,0,0,0,0,0.024932,0,0,0,0,0,0.037769,0,0,0,0,0.0627006485494054,0,0,0.000406771539415408,0.00226798323614722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062701,0,0,0,0,0,0.006549,0,0.007721,0.058718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000406771539415408,0.00226798323614722,0,0,0,0.006549,0,0,0,0.007721,0.02728,0.031438,0,0,0.0627006485494054,0,0,0,0,0.062701,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.244845812758343,2.34345332811234,0.528376200061416,4.07168300234595,1.5804335942378,6.76981543166644,3.91169229117419,11.0150833116906,8.34179386642968,16.3326872882516,11.7301276640859,18.953710266641,14.0583660640921,20.2093440402445,14.158510295499,20.2556731281382,15.6513668497803,20.821108609468,16.7747050403267,21.2675163532872,17.5595122445891,21.7758352919105,18.1350600264977,22.2733391724662,18.570242927902,22.7912732039453,18.9630526192562,23.3371819058467,19.354078798461,23.8723705734907,19.7872470749434,24.3851467842353,20.1764822580315,24.8606793515181,20.5096862469066,25.2706872380087,20.8036627328142,25.6402252838509,21.0949528061826,26.0059643569226,21.3462071356985,26.3605051857488,21.521773328613,26.7117040692372,21.6450804211176,27.0917474002815,21.8108942468501,27.1332169328377,21.85587456823,28.0177999092529,21.5380619794924,29.1370803353661,20.9471004096803,30.5240671216343,20.1129714480599,32.1549886694918,19.1458991875406,33.8944531402505,18.1093295499837,35.6374013894823,17.0237506053443,37.3177580285019,15.8768590289118,38.9659923236789,14.6007587420799,40.5670404032266,13.1498273471102,42.1193599950479,145.739105448408,0,0,0,0,102,0,9.93943427172404,0.70069260745255,0,0,1,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-319.3730848737,15.7544760561,0,0,1,1,0,0,0,0,1,0,-373.4415439818,15.7544760561,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,2
