T10_1000MN,AVGP
0.474927675378,0.0151515151515
2.25685546813,0.030303030303
2.37679784768,0.0454545454545
2.38343600067,0.0606060606061
2.57884203786,0.0757575757576
3.14937384946,0.0909090909091
3.46433545155,0.106060606061
3.99037401507,0.121212121212
4.16730831965,0.136363636364
4.59200759071,0.151515151515
6.69805015934,0.166666666667
6.74657501932,0.181818181818
7.85284828762,0.19696969697
8.10758112247,0.212121212121
8.66530743787,0.227272727273
9.215402745,0.242424242424
9.83285708947,0.257575757576
10.149144957,0.272727272727
10.723798732,0.287878787879
11.2034057412,0.30303030303
12.8876455239,0.318181818182
13.7029764058,0.333333333333
13.7771736456,0.348484848485
15.1653191203,0.363636363636
16.0816785531,0.378787878788
16.7906908784,0.393939393939
18.4582864229,0.409090909091
19.4784316136,0.424242424242
19.5968493613,0.439393939394
21.0077281979,0.454545454545
21.6450804211,0.469696969697
22.3398345606,0.484848484848
23.2627493121,0.5
23.4319426301,0.515151515152
23.9372785615,0.530303030303
24.5071288104,0.545454545455
24.7751503315,0.560606060606
24.9113261548,0.575757575758
25.3632157953,0.590909090909
26.4790088648,0.606060606061
26.8080504574,0.621212121212
26.8545101561,0.636363636364
27.3822934271,0.651515151515
29.034086354,0.666666666667
29.467313173,0.681818181818
29.5615411546,0.69696969697
30.2119293507,0.712121212121
30.5452877093,0.727272727273
30.7602884593,0.742424242424
31.6464261032,0.757575757576
31.8211298143,0.772727272727
32.5955469282,0.787878787879
32.8673807481,0.80303030303
33.5651124131,0.818181818182
33.7842799154,0.833333333333
34.37025291,0.848484848485
35.3690434687,0.863636363636
35.9878906522,0.878787878788
36.0643011673,0.893939393939
36.2096405066,0.909090909091
36.8624067384,0.924242424242
38.4783328202,0.939393939394
39.3104709229,0.954545454545
39.7743451641,0.969696969697
39.8716336209,0.984848484848
40.7460356213,1.0
