T20_1900SD,AVGP
40.5670404032,0.0166666666667
43.3495527802,0.0333333333333
44.4869310359,0.05
45.8104561416,0.0666666666667
48.0494038189,0.0833333333333
48.6600629657,0.1
48.7737222592,0.116666666667
48.9171848684,0.133333333333
49.0700310105,0.15
50.4005528282,0.166666666667
51.1246801815,0.183333333333
51.6680876553,0.2
52.3181351405,0.216666666667
52.3214659969,0.233333333333
52.5519458662,0.25
53.3319431444,0.266666666667
54.4492819196,0.283333333333
55.7478290207,0.3
56.1509480084,0.316666666667
56.1860747493,0.333333333333
56.6930752887,0.35
56.7857151537,0.366666666667
56.9889094921,0.383333333333
57.0589180442,0.4
57.3315070675,0.416666666667
57.4203057923,0.433333333333
57.8687592017,0.45
58.2127107902,0.466666666667
58.2467553134,0.483333333333
58.7913975129,0.5
58.9335073982,0.516666666667
59.0530241883,0.533333333333
59.2918130126,0.55
59.3332810707,0.566666666667
59.3703196068,0.583333333333
59.4882573061,0.6
59.5135112103,0.616666666667
59.6825313613,0.633333333333
59.7587761863,0.65
59.775967713,0.666666666667
59.8440022409,0.683333333333
59.8515139433,0.7
59.9698995897,0.716666666667
60.1337713352,0.733333333333
60.1475351952,0.75
60.1690785358,0.766666666667
60.176564696,0.783333333333
60.2067790379,0.8
60.2384761589,0.816666666667
60.3412593173,0.833333333333
60.5942538586,0.85
60.6605646922,0.866666666667
60.7319806203,0.883333333333
60.7473399468,0.9
60.8409226559,0.916666666667
61.1065007218,0.933333333333
61.3072323962,0.95
61.6048333846,0.966666666667
61.7342166792,0.983333333333
61.7853396935,1.0
