T10_650SD,AVGP
24.3851467842,0.0149253731343
24.7940216242,0.0298507462687
25.5195744481,0.044776119403
27.5422929544,0.0597014925373
28.044594487,0.0746268656716
28.050852237,0.089552238806
28.8967271229,0.10447761194
29.2377254825,0.119402985075
29.2820014696,0.134328358209
29.8375648859,0.149253731343
29.9426976718,0.164179104478
30.1699744707,0.179104477612
30.5679211283,0.194029850746
30.7075004713,0.208955223881
31.001350498,0.223880597015
31.0490739853,0.238805970149
31.0796533284,0.253731343284
31.3430550419,0.268656716418
31.3716166679,0.283582089552
31.5061290115,0.298507462687
31.8873345355,0.313432835821
32.3049870996,0.328358208955
32.6246704752,0.34328358209
32.6733062233,0.358208955224
32.7088825549,0.373134328358
32.741424048,0.388059701493
32.7984759862,0.402985074627
32.8660418534,0.417910447761
32.9335612195,0.432835820896
32.9464433077,0.44776119403
32.9595082022,0.462686567164
32.9614059571,0.477611940299
32.9985331339,0.492537313433
33.0359980585,0.507462686567
33.067723921,0.522388059701
33.0686221165,0.537313432836
33.077225087,0.55223880597
33.1052257202,0.567164179104
33.2039071171,0.582089552239
33.3824347794,0.597014925373
33.4245555766,0.611940298507
33.5530388166,0.626865671642
33.9503825539,0.641791044776
34.263960067,0.65671641791
34.5872766316,0.671641791045
35.0090586579,0.686567164179
35.0993480162,0.701492537313
35.1189983505,0.716417910448
35.428121888,0.731343283582
35.5906352481,0.746268656716
35.7166756161,0.761194029851
36.7633143478,0.776119402985
37.2318922581,0.791044776119
37.6901454379,0.805970149254
37.9541932684,0.820895522388
38.0414729396,0.835820895522
38.1144106756,0.850746268657
38.1583579484,0.865671641791
39.2120949137,0.880597014925
39.2286767115,0.89552238806
39.2404306686,0.910447761194
39.2807331837,0.925373134328
39.6404804458,0.940298507463
40.616280365,0.955223880597
41.0052689764,0.970149253731
45.5957458696,0.985074626866
46.6920184869,1.0
