T20_1300SD,AVGP
30.5240671216,0.0153846153846
30.7344021108,0.0307692307692
33.7176293017,0.0461538461538
34.2539406586,0.0615384615385
36.3271730603,0.0769230769231
36.4554643591,0.0923076923077
37.134872223,0.107692307692
37.3812463065,0.123076923077
38.1809944452,0.138461538462
38.3053190153,0.153846153846
38.4646466552,0.169230769231
39.121518282,0.184615384615
39.6863205998,0.2
40.5131435808,0.215384615385
40.8463184391,0.230769230769
41.8777887868,0.246153846154
42.7298484417,0.261538461538
42.9632784013,0.276923076923
43.2015322496,0.292307692308
43.5870585246,0.307692307692
45.6390459687,0.323076923077
46.198665241,0.338461538462
47.1570579311,0.353846153846
47.2232919582,0.369230769231
47.6727425605,0.384615384615
48.4034588189,0.4
48.5746386794,0.415384615385
48.65573945,0.430769230769
49.059821794,0.446153846154
49.6872617528,0.461538461538
49.8987096397,0.476923076923
49.9301230788,0.492307692308
50.0244416984,0.507692307692
50.0738873274,0.523076923077
50.6203328571,0.538461538462
50.8881134208,0.553846153846
51.0337779556,0.569230769231
51.3718199566,0.584615384615
51.5572604149,0.6
51.8968578612,0.615384615385
51.9539562044,0.630769230769
51.9758665997,0.646153846154
52.0180293755,0.661538461538
52.0633173843,0.676923076923
52.0956342607,0.692307692308
52.1658582579,0.707692307692
52.2021896899,0.723076923077
52.6285623077,0.738461538462
52.7158807921,0.753846153846
52.7663961825,0.769230769231
52.7889200175,0.784615384615
52.8359620283,0.8
52.8841861505,0.815384615385
53.0014960534,0.830769230769
53.1198814916,0.846153846154
53.1618855169,0.861538461538
53.180160713,0.876923076923
53.2625886133,0.892307692308
53.2846001184,0.907692307692
53.3565169125,0.923076923077
53.4339680019,0.938461538462
53.5953144621,0.953846153846
53.9467679132,0.969230769231
54.2182016306,0.984615384615
56.6717060262,1.0
