T20_1600SD,AVGP
35.6374013895,0.016393442623
38.7697356544,0.0327868852459
39.594320326,0.0491803278689
41.4154175826,0.0655737704918
42.8523230045,0.0819672131148
43.5100977122,0.0983606557377
43.7334653775,0.114754098361
43.795565387,0.131147540984
44.1954906413,0.147540983607
45.1337541468,0.16393442623
46.2747069631,0.180327868852
46.4402601923,0.196721311475
47.8842770386,0.213114754098
47.9331471061,0.229508196721
47.9853695046,0.245901639344
47.9999929683,0.262295081967
49.8875402747,0.27868852459
50.5279159176,0.295081967213
51.8960939589,0.311475409836
51.9925044631,0.327868852459
52.3479740277,0.344262295082
52.639837009,0.360655737705
52.8624204581,0.377049180328
52.9656244562,0.393442622951
53.1363948823,0.409836065574
53.9397753506,0.426229508197
54.0452224721,0.44262295082
54.0785836017,0.459016393443
54.4145962011,0.475409836066
54.5303200662,0.491803278689
54.865610595,0.508196721311
55.9959965275,0.524590163934
56.0021619152,0.540983606557
56.1350098302,0.55737704918
56.1652221289,0.573770491803
56.1889501898,0.590163934426
56.3595311714,0.606557377049
56.5904426812,0.622950819672
56.6217255227,0.639344262295
56.7169167388,0.655737704918
56.7370206948,0.672131147541
56.8648598629,0.688524590164
56.8867167045,0.704918032787
56.9137325006,0.72131147541
57.0473172697,0.737704918033
57.0516826455,0.754098360656
57.0838448567,0.770491803279
57.191817901,0.786885245902
57.2118438724,0.803278688525
57.2670999587,0.819672131148
57.3005348617,0.83606557377
57.4189334027,0.852459016393
57.4833551282,0.868852459016
57.8178036483,0.885245901639
57.8764090505,0.901639344262
57.9253841126,0.918032786885
58.1778342126,0.934426229508
58.3731429481,0.950819672131
58.5370655588,0.967213114754
58.5500001885,0.983606557377
58.6755163829,1.0
