T10_700SD,AVGP
24.8606793515,0.0147058823529
25.183787421,0.0294117647059
27.8615245277,0.0441176470588
27.9137237162,0.0588235294118
28.416761764,0.0735294117647
29.8410987926,0.0882352941176
30.106282092,0.102941176471
30.4263880409,0.117647058824
30.4951625451,0.132352941176
30.6816741179,0.147058823529
31.2997609123,0.161764705882
31.4313913499,0.176470588235
31.4579072948,0.191176470588
31.5379475747,0.205882352941
31.6539567703,0.220588235294
31.8929142354,0.235294117647
31.9914321244,0.25
33.1608495449,0.264705882353
33.1631499269,0.279411764706
33.3102882063,0.294117647059
33.3324599211,0.308823529412
33.3965185853,0.323529411765
33.5616614177,0.338235294118
33.8289492369,0.352941176471
33.8498052456,0.367647058824
33.8653236482,0.382352941176
34.5128402596,0.397058823529
34.5464295963,0.411764705882
34.6001630129,0.426470588235
34.6259437,0.441176470588
34.6574618805,0.455882352941
34.7051301248,0.470588235294
34.717668954,0.485294117647
34.7747010291,0.5
34.7903513833,0.514705882353
34.9054909383,0.529411764706
34.9279624901,0.544117647059
34.949867623,0.558823529412
34.9741772558,0.573529411765
34.9905005884,0.588235294118
35.0316919297,0.602941176471
35.1685123929,0.617647058824
35.2148790619,0.632352941176
35.310341982,0.647058823529
35.8258969606,0.661764705882
36.0643353022,0.676470588235
36.5908860888,0.691176470588
36.7955294964,0.705882352941
36.8858821481,0.720588235294
37.2635038811,0.735294117647
37.486668215,0.75
37.4880514079,0.764705882353
38.5309671619,0.779411764706
38.7514203387,0.794117647059
39.0209862279,0.808823529412
39.1450673921,0.823529411765
39.1836752212,0.838235294118
39.3627585421,0.852941176471
39.5744835008,0.867647058824
40.3573997112,0.882352941176
40.4217194709,0.897058823529
40.6277971905,0.911764705882
40.6814407045,0.926470588235
40.9509367371,0.941176470588
41.8153106449,0.955882352941
42.0441563022,0.970588235294
46.8573461759,0.985294117647
47.9664639388,1.0
