T5_50MN,AVGP
0.0157320037094,0.0161290322581
0.0224052524398,0.0322580645161
0.0341053749025,0.0483870967742
0.0571997714507,0.0645161290323
0.0573249134161,0.0806451612903
0.0641911796928,0.0967741935484
0.0752915633766,0.112903225806
0.0913877346929,0.129032258065
0.0974469013963,0.145161290323
0.102858471058,0.161290322581
0.111995280212,0.177419354839
0.124767617172,0.193548387097
0.161368256613,0.209677419355
0.18159307622,0.225806451613
0.183682780396,0.241935483871
0.191607625867,0.258064516129
0.192400670419,0.274193548387
0.19772223886,0.290322580645
0.204320896089,0.306451612903
0.205290814242,0.322580645161
0.225287834746,0.338709677419
0.235592412306,0.354838709677
0.242832473051,0.370967741935
0.254164549423,0.387096774194
0.28219874726,0.403225806452
0.287080592634,0.41935483871
0.287223840691,0.435483870968
0.296435476738,0.451612903226
0.304821440123,0.467741935484
0.306032153487,0.483870967742
0.332853102048,0.5
0.338184345358,0.516129032258
0.364915405831,0.532258064516
0.366802560033,0.548387096774
0.376966794564,0.564516129032
0.38232134308,0.58064516129
0.386664089482,0.596774193548
0.461528753583,0.612903225806
0.468973788432,0.629032258065
0.472945941896,0.645161290323
0.497089385526,0.661290322581
0.500848980008,0.677419354839
0.505731700936,0.693548387097
0.513460838502,0.709677419355
0.520107961448,0.725806451613
0.521473407876,0.741935483871
0.528376200061,0.758064516129
0.564645621097,0.774193548387
0.573035595935,0.790322580645
0.581321562218,0.806451612903
0.604620337789,0.822580645161
0.712391267393,0.838709677419
0.726888001562,0.854838709677
0.734306927373,0.870967741935
0.75377151307,0.887096774194
0.772825123794,0.903225806452
0.782005334885,0.91935483871
0.826463972499,0.935483870968
0.930405988553,0.951612903226
1.2171654134,0.967741935484
1.74584793634,0.983870967742
2.27033085511,1.0
