T10_1000SD,AVGP
27.0917474003,0.0151515151515
27.1856063514,0.030303030303
29.5709858963,0.0454545454545
30.2115514368,0.0606060606061
31.8426525381,0.0757575757576
32.117292538,0.0909090909091
32.8301297008,0.106060606061
33.0320635609,0.121212121212
33.7288494121,0.136363636364
33.7316652711,0.151515151515
33.732306499,0.166666666667
34.3653864481,0.181818181818
35.0549072279,0.19696969697
35.6359907225,0.212121212121
36.0559329285,0.227272727273
36.9052237993,0.242424242424
37.767320932,0.257575757576
37.9343002798,0.272727272727
38.1633252785,0.287878787879
38.6770105171,0.30303030303
40.7641119625,0.318181818182
40.7679575537,0.333333333333
41.0178658451,0.348484848485
41.8580750333,0.363636363636
41.907406818,0.378787878788
42.3359416728,0.393939393939
42.8106046027,0.409090909091
43.1015999391,0.424242424242
43.2688205972,0.439393939394
43.2925723305,0.454545454545
43.5354689172,0.469696969697
43.722990531,0.484848484848
43.8409046593,0.5
44.1822228638,0.515151515152
44.2212211788,0.530303030303
44.6617480501,0.545454545455
44.691817746,0.560606060606
44.7366823722,0.575757575758
44.8266553859,0.590909090909
44.9268098663,0.606060606061
44.9284735102,0.621212121212
45.1846528921,0.636363636364
45.3011665915,0.651515151515
45.3109388389,0.666666666667
45.3213722816,0.681818181818
45.4761666927,0.69696969697
45.5370118877,0.712121212121
45.6419730282,0.727272727273
45.7437586144,0.742424242424
45.7866420295,0.757575757576
45.8156177466,0.772727272727
45.864556189,0.787878787879
45.9911875576,0.80303030303
46.0984355004,0.818181818182
46.1801287615,0.833333333333
46.4495444265,0.848484848485
46.4566733121,0.863636363636
46.5299953059,0.878787878788
46.6067744899,0.893939393939
46.6512077581,0.909090909091
47.1543765699,0.924242424242
47.3250294321,0.939393939394
47.4977029731,0.954545454545
47.6625980561,0.969696969697
52.7285154489,0.984848484848
53.5474181398,1.0
