T10_400SD,AVGP
14.7443608197,0.0149253731343
14.9669928057,0.0298507462687
15.7141853083,0.044776119403
15.9941215288,0.0597014925373
16.1528449143,0.0746268656716
17.3079592769,0.089552238806
17.51509979,0.10447761194
17.5982743716,0.119402985075
17.9034273786,0.134328358209
18.0955899342,0.149253731343
18.6597706643,0.164179104478
19.5238184738,0.179104477612
20.3094452175,0.194029850746
20.4010756775,0.208955223881
20.6167696427,0.223880597015
21.1809236421,0.238805970149
21.4294997052,0.253731343284
21.453087152,0.268656716418
21.7758352919,0.283582089552
22.1278054281,0.298507462687
22.1685776769,0.313432835821
22.3349583656,0.328358208955
22.6997263372,0.34328358209
22.8571201537,0.358208955224
23.1826110411,0.373134328358
23.3027186708,0.388059701493
23.6288939039,0.402985074627
23.8859207477,0.417910447761
23.9218789574,0.432835820896
24.0258822834,0.44776119403
24.1728739835,0.462686567164
24.3817361703,0.477611940299
24.4788783347,0.492537313433
24.8666924889,0.507462686567
24.9203315275,0.522388059701
25.2404448369,0.537313432836
25.5070963525,0.55223880597
25.59360599,0.567164179104
25.6056708641,0.582089552239
26.0422782215,0.597014925373
26.2933726975,0.611940298507
26.4362000666,0.626865671642
26.667881745,0.641791044776
26.6805911523,0.65671641791
26.7827195016,0.671641791045
26.7895183201,0.686567164179
26.8310319696,0.701492537313
27.3628868593,0.716417910448
27.3836303705,0.731343283582
28.3061081364,0.746268656716
28.7880535518,0.761194029851
29.1106072338,0.776119402985
29.5988212018,0.791044776119
29.7425140895,0.805970149254
29.789621476,0.820895522388
29.950888368,0.835820895522
30.7543169542,0.850746268657
31.1935310292,0.865671641791
31.2244678842,0.880597014925
31.3777091357,0.89552238806
31.3805180629,0.910447761194
31.5336591709,0.925373134328
31.8697019601,0.940298507463
31.942333449,0.955223880597
33.5063693277,0.970149253731
36.3140250751,0.985074626866
37.0158415588,1.0
