T10_750SD,AVGP
25.270687238,0.0147058823529
25.5420508849,0.0294117647059
28.1470762488,0.0441176470588
28.7234990471,0.0588235294118
30.2474126282,0.0735294117647
30.3205207425,0.0882352941176
30.3443431152,0.102941176471
31.0012952644,0.117647058824
31.0909363932,0.132352941176
31.7574637875,0.147058823529
31.8894376783,0.161764705882
31.9124427432,0.176470588235
32.2378750662,0.191176470588
32.5793517315,0.205882352941
32.8628118089,0.220588235294
33.3647202176,0.235294117647
33.5086410261,0.25
33.5916138091,0.264705882353
33.7146224368,0.279411764706
33.9862381092,0.294117647059
34.5399031798,0.308823529412
34.5517994904,0.323529411765
34.636462112,0.338235294118
35.2947444351,0.352941176471
35.6813056213,0.367647058824
35.7158815749,0.382352941176
35.8544817617,0.397058823529
35.8675384165,0.411764705882
36.1613271188,0.426470588235
36.2597669989,0.441176470588
36.3155553586,0.455882352941
36.4323313595,0.470588235294
36.4864429443,0.485294117647
36.555105839,0.5
36.5812688731,0.514705882353
36.6038663919,0.529411764706
36.6069215407,0.544117647059
36.6126002282,0.558823529412
36.6645886162,0.573529411765
36.7455428408,0.588235294118
36.8056806062,0.602941176471
36.8563658194,0.617647058824
36.867279542,0.632352941176
37.1817683739,0.647058823529
37.4890419185,0.661764705882
38.00193058,0.676470588235
38.1989328259,0.691176470588
38.431468025,0.705882352941
38.4764377601,0.720588235294
39.0601040787,0.735294117647
39.1397087234,0.75
39.2536974967,0.764705882353
39.9637103981,0.779411764706
40.0648813396,0.794117647059
40.1790296009,0.808823529412
40.3438453718,0.823529411765
40.4327978296,0.838235294118
40.6194410368,0.852941176471
40.8875407706,0.867647058824
41.4274911354,0.882352941176
41.5601616203,0.897058823529
41.9002733406,0.911764705882
41.9540059696,0.926470588235
42.1709646686,0.941176470588
42.9000708133,0.955882352941
42.9919830111,0.970588235294
48.008867026,0.985294117647
49.1174512702,1.0
