T10_450SD,AVGP
16.8057078411,0.0149253731343
17.7591588271,0.0298507462687
18.7764995043,0.044776119403
18.9865843462,0.0597014925373
19.5771908833,0.0746268656716
20.0378333319,0.089552238806
20.6046877789,0.10447761194
20.7133577836,0.119402985075
21.3155125657,0.134328358209
21.5610045847,0.149253731343
22.1692209203,0.164179104478
22.2733391725,0.179104477612
22.7597681724,0.194029850746
22.7986714929,0.208955223881
23.501848049,0.223880597015
23.55636415,0.238805970149
23.7128748232,0.253731343284
24.4267250889,0.268656716418
24.4996376361,0.283582089552
24.5305637023,0.298507462687
24.6663483668,0.313432835821
24.8279194437,0.328358208955
24.9619398741,0.34328358209
24.9655535824,0.358208955224
25.516333773,0.373134328358
25.6796729879,0.388059701493
26.0236734612,0.402985074627
26.0778012773,0.417910447761
26.1661424426,0.432835820896
26.2498470829,0.44776119403
26.5019806052,0.462686567164
26.6603440911,0.477611940299
26.7149068857,0.492537313433
26.7484975446,0.507462686567
27.0027936532,0.522388059701
27.0604228199,0.537313432836
27.1368462375,0.55223880597
27.1902120712,0.567164179104
27.3162304076,0.582089552239
27.5909417589,0.597014925373
27.7778876563,0.611940298507
27.7851374974,0.626865671642
27.9889481054,0.641791044776
28.1472019912,0.65671641791
28.2220634512,0.671641791045
29.3558246581,0.686567164179
29.5393547321,0.701492537313
29.6278159684,0.716417910448
29.7834543861,0.731343283582
29.9813312626,0.746268656716
30.6920842502,0.761194029851
31.2115078645,0.776119402985
31.7061944653,0.791044776119
31.7400818442,0.805970149254
31.8475037903,0.820895522388
31.8594239541,0.835820895522
31.9925947733,0.850746268657
32.512189398,0.865671641791
33.2609416844,0.880597014925
33.297400483,0.89552238806
33.3436710627,0.910447761194
33.5959361803,0.925373134328
33.7720655425,0.940298507463
34.068750358,0.955223880597
35.4344790576,0.970149253731
38.7858633743,0.985074626866
39.62111509,1.0
