T10_850SD,AVGP
26.0059643569,0.0144927536232
26.1962290555,0.0289855072464
28.6507301007,0.0434782608696
29.2498137813,0.0579710144928
30.7981477553,0.0724637681159
31.0198937668,0.0869565217391
31.6957874052,0.101449275362
31.813101479,0.115942028986
32.3726212724,0.130434782609
32.5014994266,0.144927536232
32.5206584268,0.159420289855
32.9223969881,0.173913043478
33.5604343066,0.188405797101
33.9684720102,0.202898550725
34.4910919617,0.217391304348
34.6911708754,0.231884057971
34.9674956324,0.246376811594
35.8356050191,0.260869565217
35.8371895082,0.275362318841
35.9447040311,0.289855072464
36.4302817898,0.304347826087
37.3903950576,0.31884057971
37.7087923794,0.333333333333
38.111103396,0.347826086957
38.2183571189,0.36231884058
38.4246125061,0.376811594203
38.7972448722,0.391304347826
38.9323328798,0.405797101449
39.0483745202,0.420289855072
39.2816814817,0.434782608696
39.2996224072,0.449275362319
39.314320079,0.463768115942
39.6310236164,0.478260869565
39.6323326266,0.492753623188
39.6623366805,0.507246376812
39.8346610217,0.521739130435
39.8839404706,0.536231884058
39.9805872174,0.550724637681
40.0225631426,0.565217391304
40.168469071,0.579710144928
40.1777554121,0.594202898551
40.1950837963,0.608695652174
40.3349546269,0.623188405797
40.9094016882,0.63768115942
40.9443408106,0.652173913043
40.9885127685,0.666666666667
41.3511640118,0.68115942029
41.5378101254,0.695652173913
41.6599858399,0.710144927536
41.8683617023,0.724637681159
42.0087747209,0.739130434783
42.0162846387,0.753623188406
42.199197998,0.768115942029
42.2115224893,0.782608695652
42.4992184877,0.797101449275
42.6655384285,0.811594202899
42.7255456005,0.826086956522
42.8235601069,0.840579710145
43.0014841649,0.855072463768
43.1611554556,0.869565217391
43.4915092451,0.884057971014
43.6869755655,0.898550724638
44.1774876506,0.913043478261
44.2465816004,0.927536231884
44.3323362855,0.942028985507
44.7277117204,0.95652173913
44.8524041039,0.971014492754
50.1009627006,0.985507246377
51.1361962851,1.0
