T10_250SD,AVGP
6.91181659429,0.0147058823529
6.95284084732,0.0294117647059
7.19867270975,0.0441176470588
7.9251844427,0.0588235294118
7.93800965044,0.0735294117647
8.55827969316,0.0882352941176
8.79201788458,0.102941176471
9.12817803553,0.117647058824
9.61763354995,0.132352941176
10.0676585442,0.147058823529
10.1364153433,0.161764705882
10.3508577429,0.176470588235
10.7032621828,0.191176470588
10.7348912684,0.205882352941
11.2630519594,0.220588235294
12.0791896255,0.235294117647
12.3341783997,0.25
12.575185897,0.264705882353
12.6616226388,0.279411764706
12.926494036,0.294117647059
13.2687701165,0.308823529412
13.4904116523,0.323529411765
14.0552166555,0.338235294118
14.2754697675,0.352941176471
14.4565425993,0.367647058824
14.8308467223,0.382352941176
14.8777542429,0.397058823529
15.0042801982,0.411764705882
15.7001248239,0.426470588235
16.7275718954,0.441176470588
17.0897889688,0.455882352941
17.2465765398,0.470588235294
17.2914373132,0.485294117647
17.3769138199,0.5
17.6655785691,0.514705882353
17.8502164107,0.529411764706
18.1982080457,0.544117647059
18.7472194758,0.558823529412
19.1103371827,0.573529411765
19.2109806601,0.588235294118
19.2479488336,0.602941176471
19.2965363832,0.617647058824
19.3003208818,0.632352941176
19.518096909,0.647058823529
19.5181068241,0.661764705882
19.7929053162,0.676470588235
19.878203872,0.691176470588
20.2556731281,0.705882352941
20.4012789138,0.720588235294
20.4499496225,0.735294117647
20.4977308253,0.75
20.7024968904,0.764705882353
20.7234792806,0.779411764706
20.9446086972,0.794117647059
22.1019380466,0.808823529412
22.131535369,0.823529411765
22.3258005609,0.838235294118
22.4053789535,0.852941176471
22.7540848802,0.867647058824
22.7931627831,0.882352941176
23.5532060046,0.897058823529
23.6445879519,0.911764705882
24.2197096775,0.926470588235
24.5610210846,0.941176470588
24.713859165,0.955882352941
24.7555064427,0.970588235294
25.3645670442,0.985294117647
25.5677570852,1.0
