"VARSET2","CLASS2","VARNAMES2","MEANS2"
41,1,"RDDEN",0.0329483091962346
41,0,"RDP",0.875462392108508
41,1,"RDP",0.923968139029689
41,0,"SAGESAND9",0.00597577373612824
41,1,"SAGESAND9",0.00328886531498914
41,0,"SLOPSTR1",0.0359819949198238
41,1,"SLOPSTR1",0.0348719320600704
41,0,"SPDIASTRC",1.30826140567201
41,1,"SPDIASTRC",1.56408399710355
41,0,"SSH7_25",0.130702836004932
41,1,"SSH7_25",0.274438812454743
42,0,"GWTRTB4YU",0.777435265104809
42,1,"GWTRTB4YU",0.651701665459812
42,0,"L039",0.0104808877928483
42,1,"L039",0.0492396813902969
42,0,"L060",0.00246609124537608
42,1,"L060",0
42,0,"OICP",0.381011097410604
42,1,"OICP",0.485155684286749
42,0,"PCLDEND1",0.237361282367448
42,1,"PCLDEND1",0.169442433019551
42,0,"RDDEN",0.0357690875462392
42,1,"RDDEN",0.0329483091962346
42,0,"RDDEND2",0
42,1,"RDDEND2",0.00144822592324403
42,0,"RDP",0.875462392108508
42,1,"RDP",0.923968139029689
42,0,"SAGESAND9",0.00597577373612824
42,1,"SAGESAND9",0.00328886531498914
42,0,"SLOPSTR1",0.0359819949198238
42,1,"SLOPSTR1",0.0348719320600704
42,0,"SPAGESAN1",0.0172626387176326
42,1,"SPAGESAN1",0.0152063721940623
42,0,"SPDIASTRC",1.30826140567201
42,1,"SPDIASTRC",1.56408399710355
42,0,"SSH7_25",0.130702836004932
42,1,"SSH7_25",0.274438812454743
42,0,"T20_1800SD",13.8180298264012
42,1,"T20_1800SD",21.6282123972377
43,0,"BLDADEN",0.219108679613829
43,1,"BLDADEN",0.22872441890272
43,0,"BLDADEND0",0.0166461159062885
43,1,"BLDADEND0",0.0101375814627082
43,0,"BLDDENI",590.65639858835
43,1,"BLDDENI",648.321085174511
43,0,"L039",0.0104808877928483
43,1,"L039",0.0492396813902969
43,0,"L060",0.00246609124537608
43,1,"L060",0
43,0,"OICP",0.381011097410604
43,1,"OICP",0.485155684286749
43,0,"PCLDEND1",0.237361282367448
43,1,"PCLDEND1",0.169442433019551
43,0,"RDDEN",0.0357690875462392
43,1,"RDDEN",0.0329483091962346
43,0,"RDDEND2",0
43,1,"RDDEND2",0.00144822592324403
43,0,"RDP",0.875462392108508
43,1,"RDP",0.923968139029689
43,0,"SAGESAND9",0.00597577373612824
43,1,"SAGESAND9",0.00328886531498914
43,0,"SLOPSTR1",0.0359819949198238
43,1,"SLOPSTR1",0.0348719320600704
43,0,"SPDIASTRC",1.30826140567201
43,1,"SPDIASTRC",1.56408399710355
43,0,"SSH7_25",0.130702836004932
43,1,"SSH7_25",0.274438812454743
44,0,"BLDADEN",0.219108679613829
44,1,"BLDADEN",0.22872441890272
44,0,"BLDADEND0",0.0166461159062885
44,1,"BLDADEND0",0.0101375814627082
44,0,"BLDDEND1",0.280517879161529
44,1,"BLDDEND1",0.264301230992035
44,0,"BLDDENI",590.65639858835
44,1,"BLDDENI",648.321085174511
44,0,"L060",0.00246609124537608
44,1,"L060",0
44,0,"OICP",0.381011097410604
44,1,"OICP",0.485155684286749
44,0,"PCLDEND0",0.0295930949445129
44,1,"PCLDEND0",0.0637219406227371
44,0,"PCLDEND1",0.237361282367448
44,1,"PCLDEND1",0.169442433019551
44,0,"RDDEN",0.0357690875462392
44,1,"RDDEN",0.0329483091962346
44,0,"RDP",0.875462392108508
44,1,"RDP",0.923968139029689
44,0,"SLOPSTR1",0.0359819949198238
44,1,"SLOPSTR1",0.0348719320600704
44,0,"SPAGESAN1",0.0172626387176326
44,1,"SPAGESAN1",0.0152063721940623
44,0,"SPDIASTRC",1.30826140567201
44,1,"SPDIASTRC",1.56408399710355
44,0,"SSH7_25",0.130702836004932
44,1,"SSH7_25",0.274438812454743
45,0,"BLDADEN",0.219108679613829
45,1,"BLDADEN",0.22872441890272
45,0,"BLDADEND0",0.0166461159062885
45,1,"BLDADEND0",0.0101375814627082
45,0,"BLDDENI",590.65639858835
45,1,"BLDDENI",648.321085174511
45,0,"L039",0.0104808877928483
45,1,"L039",0.0492396813902969
45,0,"L060",0.00246609124537608
45,1,"L060",0
45,0,"OICP",0.381011097410604
45,1,"OICP",0.485155684286749
45,0,"PCLDEND1",0.237361282367448
45,1,"PCLDEND1",0.169442433019551
45,0,"RDDEN",0.0357690875462392
45,1,"RDDEN",0.0329483091962346
45,0,"RDDEND2",0
45,1,"RDDEND2",0.00144822592324403
45,0,"RDP",0.875462392108508
45,1,"RDP",0.923968139029689
45,0,"SAGESAND9",0.00597577373612824
45,1,"SAGESAND9",0.00328886531498914
45,0,"SDIASTRD1",0.0102171522811344
45,1,"SDIASTRD1",0.0104797443881245
45,0,"SPDIASTRC",1.30826140567201
45,1,"SPDIASTRC",1.56408399710355
45,0,"SSH7_25",0.130702836004932
45,1,"SSH7_25",0.274438812454743
46,0,"BLDADEN",0.219108679613829
46,1,"BLDADEN",0.22872441890272
46,0,"BLDADEND0",0.0166461159062885
46,1,"BLDADEND0",0.0101375814627082
46,0,"BLDDENI",590.65639858835
46,1,"BLDDENI",648.321085174511
46,0,"L039",0.0104808877928483
46,1,"L039",0.0492396813902969
46,0,"OICP",0.381011097410604
46,1,"OICP",0.485155684286749
46,0,"PCLDEND1",0.237361282367448
46,1,"PCLDEND1",0.169442433019551
46,0,"RDDEN",0.0357690875462392
46,1,"RDDEN",0.0329483091962346
46,0,"RDDEND2",0
46,1,"RDDEND2",0.00144822592324403
46,0,"RDP",0.875462392108508
46,1,"RDP",0.923968139029689
46,0,"SAGESAND9",0.00597577373612824
46,1,"SAGESAND9",0.00328886531498914
46,0,"SDIASTRD1",0.0102171522811344
46,1,"SDIASTRD1",0.0104797443881245
46,0,"SLOPSTR1",0.0359819949198238
46,1,"SLOPSTR1",0.0348719320600704
46,0,"SPDIASTRC",1.30826140567201
46,1,"SPDIASTRC",1.56408399710355
46,0,"SSH7_25",0.130702836004932
46,1,"SSH7_25",0.274438812454743
47,0,"BLDADEN",0.219108679613829
47,1,"BLDADEN",0.22872441890272
47,0,"BLDDENI",590.65639858835
47,1,"BLDDENI",648.321085174511
47,0,"L039",0.0104808877928483
47,1,"L039",0.0492396813902969
47,0,"L060",0.00246609124537608
47,1,"L060",0
47,0,"OICP",0.381011097410604
47,1,"OICP",0.485155684286749
47,0,"PCLDEND1",0.237361282367448
47,1,"PCLDEND1",0.169442433019551
47,0,"RDDEN",0.0357690875462392
47,1,"RDDEN",0.0329483091962346
47,0,"RDDEND2",0
47,1,"RDDEND2",0.00144822592324403
47,0,"RDP",0.875462392108508
47,1,"RDP",0.923968139029689
47,0,"SAGESAND9",0.00597577373612824
47,1,"SAGESAND9",0.00328886531498914
47,0,"SLOPSTR1",0.0359819949198238
47,1,"SLOPSTR1",0.0348719320600704
47,0,"SPAGESAN1",0.0172626387176326
47,1,"SPAGESAN1",0.0152063721940623
47,0,"SPDIASTRC",1.30826140567201
47,1,"SPDIASTRC",1.56408399710355
47,0,"SSH24",0.064118372379778
47,1,"SSH24",0.0731354091238233
47,0,"SSH7_25",0.130702836004932
47,1,"SSH7_25",0.274438812454743
48,0,"BLDADEN",0.219108679613829
48,1,"BLDADEN",0.22872441890272
48,0,"BLDADEND0",0.0166461159062885
48,1,"BLDADEND0",0.0101375814627082
48,0,"BLDDENI",590.65639858835
48,1,"BLDDENI",648.321085174511
48,0,"L039",0.0104808877928483
48,1,"L039",0.0492396813902969
48,0,"L060",0.00246609124537608
48,1,"L060",0
48,0,"OICP",0.381011097410604
48,1,"OICP",0.485155684286749
48,0,"PCLDEND1",0.237361282367448
48,1,"PCLDEND1",0.169442433019551
48,0,"RDDEN",0.0357690875462392
48,1,"RDDEN",0.0329483091962346
48,0,"RDDEND2",0
48,1,"RDDEND2",0.00144822592324403
48,0,"RDP",0.875462392108508
48,1,"RDP",0.923968139029689
48,0,"SAGESAND9",0.00597577373612824
48,1,"SAGESAND9",0.00328886531498914
48,0,"SLOPSTR1",0.0359819949198238
48,1,"SLOPSTR1",0.0348719320600704
48,0,"SPAGESAN1",0.0172626387176326
48,1,"SPAGESAN1",0.0152063721940623
48,0,"SPDIASTRC",1.30826140567201
48,1,"SPDIASTRC",1.56408399710355
48,0,"SSH7_25",0.130702836004932
48,1,"SSH7_25",0.274438812454743
49,0,"BLDADEN",0.219108679613829
49,1,"BLDADEN",0.22872441890272
49,0,"BLDADEND0",0.0166461159062885
49,1,"BLDADEND0",0.0101375814627082
49,0,"BLDDEND1",0.280517879161529
49,1,"BLDDEND1",0.264301230992035
49,0,"BLDDENI",590.65639858835
49,1,"BLDDENI",648.321085174511
49,0,"L039",0.0104808877928483
49,1,"L039",0.0492396813902969
49,0,"L060",0.00246609124537608
49,1,"L060",0
49,0,"OICP",0.381011097410604
49,1,"OICP",0.485155684286749
49,0,"PCLDEND1",0.237361282367448
49,1,"PCLDEND1",0.169442433019551
49,0,"RDDEN",0.0357690875462392
49,1,"RDDEN",0.0329483091962346
49,0,"RDP",0.875462392108508
49,1,"RDP",0.923968139029689
49,0,"SAGESAND9",0.00597577373612824
49,1,"SAGESAND9",0.00328886531498914
49,0,"SLOPSTR1",0.0359819949198238
49,1,"SLOPSTR1",0.0348719320600704
49,0,"SPAGESAN1",0.0172626387176326
49,1,"SPAGESAN1",0.0152063721940623
49,0,"SPDIASTRC",1.30826140567201
49,1,"SPDIASTRC",1.56408399710355
49,0,"SSH7_25",0.130702836004932
49,1,"SSH7_25",0.274438812454743
50,0,"BLDADEN",0.219108679613829
50,1,"BLDADEN",0.22872441890272
50,0,"BLDADEND0",0.0166461159062885
50,1,"BLDADEND0",0.0101375814627082
50,0,"BLDDEND1",0.280517879161529
50,1,"BLDDEND1",0.264301230992035
50,0,"BLDDENI",590.65639858835
50,1,"BLDDENI",648.321085174511
50,0,"L039",0.0104808877928483
50,1,"L039",0.0492396813902969
50,0,"L060",0.00246609124537608
50,1,"L060",0
50,0,"OICP",0.381011097410604
50,1,"OICP",0.485155684286749
50,0,"PCLDEND1",0.237361282367448
50,1,"PCLDEND1",0.169442433019551
50,0,"RDDEN",0.0357690875462392
50,1,"RDDEN",0.0329483091962346
50,0,"RDDEND2",0
50,1,"RDDEND2",0.00144822592324403
50,0,"RDP",0.875462392108508
50,1,"RDP",0.923968139029689
50,0,"SAGESAND9",0.00597577373612824
50,1,"SAGESAND9",0.00328886531498914
50,0,"SDIASTRD1",0.0102171522811344
50,1,"SDIASTRD1",0.0104797443881245
50,0,"SPDIASTRC",1.30826140567201
50,1,"SPDIASTRC",1.56408399710355
50,0,"SSH7_25",0.130702836004932
50,1,"SSH7_25",0.274438812454743
51,0,"BLDADEN",0.219108679613829
51,1,"BLDADEN",0.22872441890272
51,0,"BLDDENI",590.65639858835
51,1,"BLDDENI",648.321085174511
51,0,"L039",0.0104808877928483
51,1,"L039",0.0492396813902969
51,0,"L060",0.00246609124537608
51,1,"L060",0
51,0,"OICP",0.381011097410604
51,1,"OICP",0.485155684286749
51,0,"PCLDEND1",0.237361282367448
51,1,"PCLDEND1",0.169442433019551
51,0,"RDDEN",0.0357690875462392
51,1,"RDDEN",0.0329483091962346
51,0,"RDDEND2",0
51,1,"RDDEND2",0.00144822592324403
51,0,"RDP",0.875462392108508
51,1,"RDP",0.923968139029689
51,0,"SAGESAND9",0.00597577373612824
51,1,"SAGESAND9",0.00328886531498914
51,0,"SLOPSTR1",0.0359819949198238
51,1,"SLOPSTR1",0.0348719320600704
51,0,"SPAGESAN1",0.0172626387176326
51,1,"SPAGESAN1",0.0152063721940623
51,0,"SPDIASTRC",1.30826140567201
51,1,"SPDIASTRC",1.56408399710355
51,0,"SSH1",0.0246609124537608
51,1,"SSH1",0.0123099203475742
51,0,"SSH7_25",0.130702836004932
51,1,"SSH7_25",0.274438812454743
52,0,"BLDADEN",0.219108679613829
52,1,"BLDADEN",0.22872441890272
52,0,"BLDADEND0",0.0166461159062885
52,1,"BLDADEND0",0.0101375814627082
52,0,"BLDDEND1",0.280517879161529
52,1,"BLDDEND1",0.264301230992035
52,0,"BLDDENI",590.65639858835
52,1,"BLDDENI",648.321085174511
52,0,"L039",0.0104808877928483
52,1,"L039",0.0492396813902969
52,0,"L060",0.00246609124537608
52,1,"L060",0
52,0,"OICP",0.381011097410604
52,1,"OICP",0.485155684286749
52,0,"PCLDEND1",0.237361282367448
52,1,"PCLDEND1",0.169442433019551
52,0,"RDDEND1",0.500616522811344
52,1,"RDDEND1",0.429398986241854
52,0,"RDP",0.875462392108508
52,1,"RDP",0.923968139029689
52,0,"SAGESAND9",0.00597577373612824
52,1,"SAGESAND9",0.00328886531498914
52,0,"SLOPSTR1",0.0359819949198238
52,1,"SLOPSTR1",0.0348719320600704
52,0,"SPAGESAN1",0.0172626387176326
52,1,"SPAGESAN1",0.0152063721940623
52,0,"SPDIASTRC",1.30826140567201
52,1,"SPDIASTRC",1.56408399710355
52,0,"SSH7_25",0.130702836004932
52,1,"SSH7_25",0.274438812454743
53,0,"BLDADEN",0.219108679613829
53,1,"BLDADEN",0.22872441890272
53,0,"BLDADEND0",0.0166461159062885
53,1,"BLDADEND0",0.0101375814627082
53,0,"BLDDENI",590.65639858835
53,1,"BLDDENI",648.321085174511
53,0,"L039",0.0104808877928483
53,1,"L039",0.0492396813902969
53,0,"L060",0.00246609124537608
53,1,"L060",0
53,0,"OICP",0.381011097410604
53,1,"OICP",0.485155684286749
53,0,"PCLDEND1",0.237361282367448
53,1,"PCLDEND1",0.169442433019551
53,0,"RDDEN",0.0357690875462392
53,1,"RDDEN",0.0329483091962346
53,0,"RDDEND2",0
53,1,"RDDEND2",0.00144822592324403
53,0,"RDP",0.875462392108508
53,1,"RDP",0.923968139029689
53,0,"SAGESAND9",0.00597577373612824
53,1,"SAGESAND9",0.00328886531498914
53,0,"SDIASTRD1",0.0102171522811344
53,1,"SDIASTRD1",0.0104797443881245
53,0,"SPAGESAN1",0.0172626387176326
53,1,"SPAGESAN1",0.0152063721940623
53,0,"SPDIASTRC",1.30826140567201
53,1,"SPDIASTRC",1.56408399710355
53,0,"SSH7_25",0.130702836004932
53,1,"SSH7_25",0.274438812454743
54,0,"BLDADEN",0.219108679613829
54,1,"BLDADEN",0.22872441890272
54,0,"BLDADEND0",0.0166461159062885
54,1,"BLDADEND0",0.0101375814627082
54,0,"BLDDEND1",0.280517879161529
54,1,"BLDDEND1",0.264301230992035
54,0,"BLDDENI",590.65639858835
54,1,"BLDDENI",648.321085174511
54,0,"L039",0.0104808877928483
54,1,"L039",0.0492396813902969
54,0,"L060",0.00246609124537608
54,1,"L060",0
54,0,"OICP",0.381011097410604
54,1,"OICP",0.485155684286749
54,0,"PCLDEND1",0.237361282367448
54,1,"PCLDEND1",0.169442433019551
54,0,"RDDEN",0.0357690875462392
54,1,"RDDEN",0.0329483091962346
54,0,"RDDEND2",0
54,1,"RDDEND2",0.00144822592324403
54,0,"RDP",0.875462392108508
54,1,"RDP",0.923968139029689
54,0,"SAGESAND9",0.00597577373612824
54,1,"SAGESAND9",0.00328886531498914
54,0,"SPAGESAN1",0.0172626387176326
54,1,"SPAGESAN1",0.0152063721940623
54,0,"SPDIASTRC",1.30826140567201
54,1,"SPDIASTRC",1.56408399710355
54,0,"SSH7_25",0.130702836004932
54,1,"SSH7_25",0.274438812454743
55,0,"BLDADEN",0.219108679613829
55,1,"BLDADEN",0.22872441890272
55,0,"BLDADEND0",0.0166461159062885
55,1,"BLDADEND0",0.0101375814627082
55,0,"BLDDEND1",0.280517879161529
55,1,"BLDDEND1",0.264301230992035
55,0,"BLDDENI",590.65639858835
55,1,"BLDDENI",648.321085174511
55,0,"L039",0.0104808877928483
55,1,"L039",0.0492396813902969
55,0,"L060",0.00246609124537608
55,1,"L060",0
55,0,"OICP",0.381011097410604
55,1,"OICP",0.485155684286749
55,0,"PCLDEND1",0.237361282367448
55,1,"PCLDEND1",0.169442433019551
55,0,"RDDEN",0.0357690875462392
55,1,"RDDEN",0.0329483091962346
55,0,"RDDEND2",0
55,1,"RDDEND2",0.00144822592324403
55,0,"RDP",0.875462392108508
55,1,"RDP",0.923968139029689
55,0,"SLOPSTR1",0.0359819949198238
55,1,"SLOPSTR1",0.0348719320600704
55,0,"SPAGESAN3",0.625154130702836
55,1,"SPAGESAN3",0.694424330195511
55,0,"SPDIASTRC",1.30826140567201
55,1,"SPDIASTRC",1.56408399710355
55,0,"SSH20",0.0450061652281134
55,1,"SSH20",0.0463432295438088
55,0,"SSH7_25",0.130702836004932
55,1,"SSH7_25",0.274438812454743
56,0,"BLDADEN",0.219108679613829
56,1,"BLDADEN",0.22872441890272
56,0,"BLDADEND0",0.0166461159062885
56,1,"BLDADEND0",0.0101375814627082
56,0,"BLDDEND1",0.280517879161529
56,1,"BLDDEND1",0.264301230992035
56,0,"BLDDENI",590.65639858835
56,1,"BLDDENI",648.321085174511
56,0,"L039",0.0104808877928483
56,1,"L039",0.0492396813902969
56,0,"L060",0.00246609124537608
56,1,"L060",0
56,0,"OICP",0.381011097410604
56,1,"OICP",0.485155684286749
56,0,"PCLDEND1",0.237361282367448
56,1,"PCLDEND1",0.169442433019551
56,0,"RDDEN",0.0357690875462392
56,1,"RDDEN",0.0329483091962346
56,0,"RDDEND2",0
56,1,"RDDEND2",0.00144822592324403
56,0,"RDP",0.875462392108508
56,1,"RDP",0.923968139029689
56,0,"SAGESAND9",0.00597577373612824
56,1,"SAGESAND9",0.00328886531498914
56,0,"SLOPSTR1",0.0359819949198238
56,1,"SLOPSTR1",0.0348719320600704
56,0,"SPAGESAN1",0.0172626387176326
56,1,"SPAGESAN1",0.0152063721940623
56,0,"SPDIASTRC",1.30826140567201
56,1,"SPDIASTRC",1.56408399710355
56,0,"SSH7_25",0.130702836004932
56,1,"SSH7_25",0.274438812454743
57,0,"GWTRTB4YU",0.777435265104809
57,1,"GWTRTB4YU",0.651701665459812
57,0,"L039",0.0104808877928483
57,1,"L039",0.0492396813902969
57,0,"L060",0.00246609124537608
57,1,"L060",0
57,0,"OICP",0.381011097410604
57,1,"OICP",0.485155684286749
57,0,"PCLDEND1",0.237361282367448
57,1,"PCLDEND1",0.169442433019551
57,0,"RDDEN",0.0357690875462392
57,1,"RDDEN",0.0329483091962346
57,0,"RDDEND2",0
57,1,"RDDEND2",0.00144822592324403
57,0,"RDP",0.875462392108508
57,1,"RDP",0.923968139029689
57,0,"SAGESAND9",0.00597577373612824
57,1,"SAGESAND9",0.00328886531498914
57,0,"SDIASTRD10",0.000107414303329223
57,1,"SDIASTRD10",4.01622013034033e-05
57,0,"SLOPSTR1",0.0359819949198238
57,1,"SLOPSTR1",0.0348719320600704
57,0,"SPAGESAN1",0.0172626387176326
57,1,"SPAGESAN1",0.0152063721940623
57,0,"SPDIASTR6",0.0104808877928483
57,1,"SPDIASTR6",0.0195510499637944
57,0,"SPDIASTRC",1.30826140567201
57,1,"SPDIASTRC",1.56408399710355
57,0,"SSH7_25",0.130702836004932
57,1,"SSH7_25",0.274438812454743
57,0,"T20_1800SD",13.8180298264012
57,1,"T20_1800SD",21.6282123972377
58,0,"BLDADEN",0.219108679613829
58,1,"BLDADEN",0.22872441890272
58,0,"L032",0.284217016029593
58,1,"L032",0.21216509775525
58,0,"L039",0.0104808877928483
58,1,"L039",0.0492396813902969
58,0,"L060",0.00246609124537608
58,1,"L060",0
58,0,"OICP",0.381011097410604
58,1,"OICP",0.485155684286749
58,0,"PCLDEND0",0.0295930949445129
58,1,"PCLDEND0",0.0637219406227371
58,0,"PCLDEND1",0.237361282367448
58,1,"PCLDEND1",0.169442433019551
58,0,"RDDEN",0.0357690875462392
58,1,"RDDEN",0.0329483091962346
58,0,"RDDEND2",0
58,1,"RDDEND2",0.00144822592324403
58,0,"RDP",0.875462392108508
58,1,"RDP",0.923968139029689
58,0,"SAGESAND9",0.00597577373612824
58,1,"SAGESAND9",0.00328886531498914
58,0,"SLOPSTR1",0.0359819949198238
58,1,"SLOPSTR1",0.0348719320600704
58,0,"SPAGESAN1",0.0172626387176326
58,1,"SPAGESAN1",0.0152063721940623
58,0,"SPDIASTRC",1.30826140567201
58,1,"SPDIASTRC",1.56408399710355
58,0,"SSH1",0.0246609124537608
58,1,"SSH1",0.0123099203475742
58,0,"SSH7_25",0.130702836004932
58,1,"SSH7_25",0.274438812454743
59,0,"BLDADEN",0.219108679613829
59,1,"BLDADEN",0.22872441890272
59,0,"BLDADEND0",0.0166461159062885
59,1,"BLDADEND0",0.0101375814627082
59,0,"BLDDENI",590.65639858835
59,1,"BLDDENI",648.321085174511
59,0,"L039",0.0104808877928483
59,1,"L039",0.0492396813902969
59,0,"L060",0.00246609124537608
59,1,"L060",0
59,0,"OICP",0.381011097410604
59,1,"OICP",0.485155684286749
59,0,"PCLDEND1",0.237361282367448
59,1,"PCLDEND1",0.169442433019551
59,0,"RDDEN",0.0357690875462392
59,1,"RDDEN",0.0329483091962346
59,0,"RDDEND2",0
59,1,"RDDEND2",0.00144822592324403
59,0,"RDP",0.875462392108508
59,1,"RDP",0.923968139029689
59,0,"SAGESAND9",0.00597577373612824
59,1,"SAGESAND9",0.00328886531498914
59,0,"SDIASTRD10",0.000107414303329223
59,1,"SDIASTRD10",4.01622013034033e-05
59,0,"SLOPSTR1",0.0359819949198238
59,1,"SLOPSTR1",0.0348719320600704
59,0,"SPAGESAN1",0.0172626387176326
59,1,"SPAGESAN1",0.0152063721940623
59,0,"SPDIASTRC",1.30826140567201
59,1,"SPDIASTRC",1.56408399710355
59,0,"SSH7_25",0.130702836004932
59,1,"SSH7_25",0.274438812454743
60,0,"BLDADEN",0.219108679613829
60,1,"BLDADEN",0.22872441890272
60,0,"BLDADEND0",0.0166461159062885
60,1,"BLDADEND0",0.0101375814627082
60,0,"BLDDENI",590.65639858835
60,1,"BLDDENI",648.321085174511
60,0,"L039",0.0104808877928483
60,1,"L039",0.0492396813902969
60,0,"L060",0.00246609124537608
60,1,"L060",0
60,0,"OICP",0.381011097410604
60,1,"OICP",0.485155684286749
60,0,"PCLDEND1",0.237361282367448
60,1,"PCLDEND1",0.169442433019551
60,0,"RDDEN",0.0357690875462392
60,1,"RDDEN",0.0329483091962346
60,0,"RDDEND2",0
60,1,"RDDEND2",0.00144822592324403
60,0,"RDP",0.875462392108508
60,1,"RDP",0.923968139029689
60,0,"SAGESAND9",0.00597577373612824
60,1,"SAGESAND9",0.00328886531498914
60,0,"SAGESTRD8",0.00348786744759556
60,1,"SAGESTRD8",0.00222033454018827
60,0,"SDIASTRD10",0.000107414303329223
60,1,"SDIASTRD10",4.01622013034033e-05
60,0,"SPAGESAN1",0.0172626387176326
60,1,"SPAGESAN1",0.0152063721940623
60,0,"SPDIASTRC",1.30826140567201
60,1,"SPDIASTRC",1.56408399710355
60,0,"SSH7_25",0.130702836004932
60,1,"SSH7_25",0.274438812454743
61,0,"BLDADEN",0.219108679613829
61,1,"BLDADEN",0.22872441890272
61,0,"BLDADEND0",0.0166461159062885
61,1,"BLDADEND0",0.0101375814627082
61,0,"BLDDEND1",0.280517879161529
61,1,"BLDDEND1",0.264301230992035
61,0,"BLDDENI",590.65639858835
61,1,"BLDDENI",648.321085174511
61,0,"L039",0.0104808877928483
61,1,"L039",0.0492396813902969
61,0,"L060",0.00246609124537608
61,1,"L060",0
61,0,"OICP",0.381011097410604
61,1,"OICP",0.485155684286749
61,0,"PCLDEND1",0.237361282367448
61,1,"PCLDEND1",0.169442433019551
61,0,"RDDEN",0.0357690875462392
61,1,"RDDEN",0.0329483091962346
61,0,"RDDEND2",0
61,1,"RDDEND2",0.00144822592324403
61,0,"RDP",0.875462392108508
61,1,"RDP",0.923968139029689
61,0,"SAGESAND9",0.00597577373612824
61,1,"SAGESAND9",0.00328886531498914
61,0,"SLOPSTR1",0.0359819949198238
61,1,"SLOPSTR1",0.0348719320600704
61,0,"SPDIASTRC",1.30826140567201
61,1,"SPDIASTRC",1.56408399710355
61,0,"SSH1",0.0246609124537608
61,1,"SSH1",0.0123099203475742
61,0,"SSH7_25",0.130702836004932
61,1,"SSH7_25",0.274438812454743
62,0,"GWTRTB4YU",0.777435265104809
62,1,"GWTRTB4YU",0.651701665459812
62,0,"L039",0.0104808877928483
62,1,"L039",0.0492396813902969
62,0,"OICP",0.381011097410604
62,1,"OICP",0.485155684286749
62,0,"PCLDEND1",0.237361282367448
62,1,"PCLDEND1",0.169442433019551
62,0,"RDDEN",0.0357690875462392
62,1,"RDDEN",0.0329483091962346
62,0,"RDDEND2",0
62,1,"RDDEND2",0.00144822592324403
62,0,"RDP",0.875462392108508
62,1,"RDP",0.923968139029689
62,0,"SLOPSAN1",0.00124404227620562
62,1,"SLOPSAN1",0.00108354191343468
62,0,"SLOPSTR1",0.0359819949198238
62,1,"SLOPSTR1",0.0348719320600704
62,0,"SPAGESAN3",0.625154130702836
62,1,"SPAGESAN3",0.694424330195511
62,0,"SPAGESTR2",0.189272503082614
62,1,"SPAGESTR2",0.255611875452571
62,0,"SPDIASTRC",1.30826140567201
62,1,"SPDIASTRC",1.56408399710355
62,0,"SSH20",0.0450061652281134
62,1,"SSH20",0.0463432295438088
62,0,"SSH24",0.064118372379778
62,1,"SSH24",0.0731354091238233
62,0,"SSH7_25",0.130702836004932
62,1,"SSH7_25",0.274438812454743
62,0,"T20_1800SD",13.8180298264012
62,1,"T20_1800SD",21.6282123972377
63,0,"BLDADEN",0.219108679613829
63,1,"BLDADEN",0.22872441890272
63,0,"BLDADEND0",0.0166461159062885
63,1,"BLDADEND0",0.0101375814627082
63,0,"BLDDEND1",0.280517879161529
63,1,"BLDDEND1",0.264301230992035
63,0,"BLDDENI",590.65639858835
63,1,"BLDDENI",648.321085174511
63,0,"L039",0.0104808877928483
63,1,"L039",0.0492396813902969
63,0,"L060",0.00246609124537608
63,1,"L060",0
63,0,"OICP",0.381011097410604
63,1,"OICP",0.485155684286749
63,0,"PCLDEND1",0.237361282367448
63,1,"PCLDEND1",0.169442433019551
63,0,"RDDEN",0.0357690875462392
63,1,"RDDEN",0.0329483091962346
63,0,"RDDEND2",0
63,1,"RDDEND2",0.00144822592324403
63,0,"RDP",0.875462392108508
63,1,"RDP",0.923968139029689
63,0,"SAGESAND9",0.00597577373612824
63,1,"SAGESAND9",0.00328886531498914
63,0,"SAGESTRD8",0.00348786744759556
63,1,"SAGESTRD8",0.00222033454018827
63,0,"SDIASTRD10",0.000107414303329223
63,1,"SDIASTRD10",4.01622013034033e-05
63,0,"SPAGESAN1",0.0172626387176326
63,1,"SPAGESAN1",0.0152063721940623
63,0,"SPDIASTRC",1.30826140567201
63,1,"SPDIASTRC",1.56408399710355
63,0,"SSH7_25",0.130702836004932
63,1,"SSH7_25",0.274438812454743
64,0,"BLDADEN",0.219108679613829
64,1,"BLDADEN",0.22872441890272
64,0,"BLDADEND0",0.0166461159062885
64,1,"BLDADEND0",0.0101375814627082
64,0,"BLDDEND1",0.280517879161529
64,1,"BLDDEND1",0.264301230992035
64,0,"BLDDENI",590.65639858835
64,1,"BLDDENI",648.321085174511
64,0,"L039",0.0104808877928483
64,1,"L039",0.0492396813902969
64,0,"L060",0.00246609124537608
64,1,"L060",0
64,0,"OICP",0.381011097410604
64,1,"OICP",0.485155684286749
64,0,"PCLDEND1",0.237361282367448
64,1,"PCLDEND1",0.169442433019551
64,0,"RDDEN",0.0357690875462392
64,1,"RDDEN",0.0329483091962346
64,0,"RDDEND2",0
64,1,"RDDEND2",0.00144822592324403
64,0,"RDP",0.875462392108508
64,1,"RDP",0.923968139029689
64,0,"SAGESAND9",0.00597577373612824
64,1,"SAGESAND9",0.00328886531498914
64,0,"SLOPSTR1",0.0359819949198238
64,1,"SLOPSTR1",0.0348719320600704
64,0,"SPAGESAN1",0.0172626387176326
64,1,"SPAGESAN1",0.0152063721940623
